SK_ID_CURR,EXT_SOURCE_3,AMT_GOODS_PRICE,EXT_SOURCE_2,AMT_ANNUITY,EXT_SOURCE_1,DEF_60_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,AMT_CREDIT,FLAG_DOCUMENT_13,DAYS_EMPLOYED
104136,9,10,7,10,3,1,1,10,0,9
104149,8,5,2,7,4,1,1,5,0,4
104150,8,7,5,6,3,1,1,7,0,5
104156,1,6,6,9,3,1,1,7,0,10
104165,8,9,1,10,3,1,1,10,0,2
104175,7,1,8,2,3,1,1,1,0,10
104179,5,10,3,10,3,1,1,9,0,2
104184,1,5,2,3,3,1,1,6,0,1
104206,10,6,4,9,3,1,1,6,0,5
104216,1,2,1,2,3,1,1,4,0,7
104230,9,5,6,6,1,1,1,5,0,7
104257,4,10,6,10,2,1,2,10,0,2
104272,3,6,8,9,3,1,1,6,0,7
104273,8,8,2,10,3,1,1,8,0,8
104278,5,1,8,1,3,1,1,2,0,5
104294,8,2,1,3,3,1,2,2,0,4
104295,5,1,4,3,6,1,1,1,0,9
104297,5,8,7,6,6,1,1,8,0,8
104298,8,4,5,3,3,1,1,4,0,9
104308,7,2,1,3,4,1,1,2,0,3
104318,7,5,7,3,5,1,1,5,0,8
104319,2,9,6,8,3,1,1,9,0,5
104320,3,8,9,10,3,1,1,8,0,9
104327,5,5,6,2,3,1,1,4,0,8
104334,5,1,9,1,2,1,1,1,0,7
104344,10,7,3,6,3,1,1,7,0,3
104350,10,2,6,3,3,1,1,4,0,9
104351,5,2,1,5,3,1,1,2,0,9
104354,9,1,3,3,5,1,1,1,0,4
104369,1,1,7,1,3,1,1,1,0,3
104376,5,10,5,10,3,1,1,10,0,9
104381,3,10,6,10,4,1,1,10,0,1
104384,9,6,7,7,5,1,1,8,0,4
104391,10,3,2,5,3,1,1,3,0,5
104394,9,8,10,7,3,1,1,9,0,2
104398,5,4,2,6,3,1,1,4,0,4
104402,7,5,10,5,6,1,1,6,0,2
104408,2,1,7,1,3,1,1,1,0,5
104409,10,7,4,5,3,1,1,8,0,5
104410,5,5,1,8,2,1,1,5,0,7
104412,9,6,1,4,5,1,2,7,0,5
104417,4,1,1,3,3,1,1,1,0,3
104424,3,2,7,5,3,1,1,2,0,10
104426,5,1,7,2,3,1,1,1,0,5
104435,3,7,4,5,3,1,1,7,0,5
104445,10,2,10,1,5,1,1,2,0,5
104458,7,9,9,8,3,1,1,9,0,1
104460,5,8,7,10,3,1,1,9,0,4
104466,4,5,10,8,5,1,1,5,0,7
104472,9,7,1,9,3,1,1,6,0,3
104473,1,2,6,5,3,1,1,2,0,10
104479,10,5,10,5,3,1,1,4,0,5
104480,5,8,10,8,4,1,1,9,0,3
104482,2,1,3,1,3,1,1,1,0,7
104499,10,6,4,5,6,1,1,5,0,5
104501,9,2,9,6,3,1,1,3,0,5
104502,7,7,4,4,5,1,1,6,0,2
104506,2,6,8,8,3,1,1,5,0,9
104510,10,8,9,10,5,1,1,8,0,4
104512,3,6,5,9,3,1,1,6,0,5
104520,7,6,1,9,3,1,1,7,0,9
104528,8,6,5,10,3,1,1,6,0,8
104529,8,8,10,2,5,1,1,6,0,4
104541,8,5,7,5,3,1,1,6,0,3
104578,10,8,4,7,3,1,1,9,0,5
104584,1,2,9,7,4,1,1,3,0,3
104588,3,2,3,1,2,1,1,1,0,3
104602,5,3,1,6,3,1,1,4,0,9
104610,9,2,7,6,3,1,1,2,0,5
104611,3,6,2,7,3,1,1,8,0,4
104618,2,7,7,8,2,1,1,7,0,3
104620,9,6,6,4,3,1,1,5,0,9
104622,4,1,10,1,2,1,1,2,0,7
104624,8,8,4,5,5,1,2,8,0,5
104625,2,2,7,5,3,1,1,4,0,10
104634,4,2,4,4,1,1,1,3,0,8
104639,7,6,5,9,5,1,1,7,0,8
104646,7,8,6,10,3,1,1,9,0,4
104647,5,7,8,9,2,1,1,7,0,4
104652,7,10,4,10,2,1,1,10,0,1
104670,5,3,1,2,4,1,1,4,0,5
104677,4,1,2,2,6,1,1,1,0,5
104685,3,9,1,8,1,1,1,10,0,2
104691,4,2,10,3,2,1,1,3,0,3
104696,5,7,6,7,3,1,1,8,0,5
104699,7,2,10,6,3,1,1,3,0,5
104712,2,1,5,2,1,1,1,1,0,8
104714,7,1,5,1,3,1,1,1,0,10
104717,8,5,3,3,3,1,1,5,0,5
104718,9,9,10,8,3,1,1,9,0,3
104740,5,6,8,4,3,1,1,5,0,8
104741,7,6,7,9,4,1,1,5,0,7
104743,9,1,9,1,6,1,1,1,0,5
104744,7,2,5,4,6,1,1,2,0,1
104747,2,2,2,1,4,1,1,1,0,2
104767,3,9,3,8,5,1,1,9,0,1
104772,2,4,1,2,1,1,1,4,0,8
104776,3,4,2,5,3,1,1,4,0,9
104779,9,7,6,4,6,1,1,7,0,5
104814,10,5,10,4,2,1,1,5,0,9
104815,8,1,4,3,3,1,1,1,0,2
104830,4,7,5,5,3,1,1,6,0,10
104831,3,4,3,7,1,1,1,4,0,8
104833,2,5,5,8,4,1,1,4,0,2
104839,3,5,8,3,6,1,1,7,0,1
104840,9,2,4,3,2,1,1,2,0,8
104860,8,6,2,9,5,1,1,7,0,4
104861,1,7,8,6,6,1,1,7,0,3
104866,5,10,6,9,3,1,1,10,0,2
104870,3,2,9,3,5,1,1,3,0,3
104877,4,6,8,4,3,1,1,7,0,8
104878,7,2,9,4,5,1,1,2,0,5
104879,4,4,8,8,5,1,1,4,0,8
104880,3,9,9,9,4,1,2,9,0,2
104899,5,2,7,4,3,1,1,2,0,9
104906,3,2,5,3,3,1,1,3,0,5
104907,9,5,1,5,3,1,1,6,0,2
104913,5,2,2,5,3,1,1,4,0,1
104916,3,1,8,1,2,1,1,1,0,3
104921,10,6,10,6,1,1,1,7,0,10
104930,5,8,6,5,5,1,1,8,0,10
104931,2,2,1,3,3,1,1,3,0,9
104936,9,8,7,4,2,1,1,7,0,2
104937,9,8,3,10,3,1,1,8,0,3
104942,10,7,6,8,3,1,1,7,0,3
104943,5,6,8,6,3,1,1,7,0,8
104969,9,3,2,4,3,1,1,4,0,9
104972,2,2,1,2,3,1,1,2,0,9
104988,4,4,3,6,4,1,1,4,0,3
105013,9,8,7,6,3,1,2,8,0,2
105015,8,8,6,10,6,1,1,8,0,1
105019,4,3,4,2,3,1,1,4,0,5
105027,9,2,2,2,3,1,1,3,0,5
105030,5,8,5,7,3,1,1,8,0,10
105035,3,4,1,5,2,1,1,4,0,7
105041,9,2,8,4,4,1,1,3,0,5
105051,5,5,6,8,3,1,1,5,0,7
105056,5,1,4,1,3,1,2,1,0,5
105067,1,5,1,8,3,1,1,6,0,8
105071,2,6,6,8,5,1,1,5,0,10
105072,5,1,8,2,3,1,1,1,0,5
105074,3,4,2,4,4,1,1,6,0,7
105091,5,4,7,3,3,1,1,3,0,4
105101,7,8,9,8,4,1,1,9,0,9
105103,7,3,8,3,1,1,1,4,0,10
105134,9,9,6,8,3,1,1,10,0,8
105139,9,4,8,6,5,1,1,4,0,9
105142,3,1,3,1,3,1,1,1,0,10
105146,7,8,8,10,3,1,1,8,0,9
105163,6,9,10,9,3,1,1,9,0,1
105168,4,9,6,10,3,1,1,10,0,2
105172,3,10,10,9,6,1,1,10,0,8
105176,1,6,3,7,1,1,1,5,0,8
105195,4,4,4,4,3,1,1,4,0,2
105196,2,7,5,9,3,1,1,7,0,7
105197,9,2,7,5,5,1,1,3,0,5
105203,4,7,9,7,4,1,1,7,0,4
105223,1,8,5,9,6,1,1,8,0,7
105227,5,3,1,2,3,1,1,4,0,5
105228,10,5,10,3,3,1,1,5,0,4
105230,5,2,1,1,3,1,1,2,0,5
105231,5,8,7,10,1,1,1,9,0,10
105239,8,10,4,9,2,1,1,10,0,1
105242,5,1,7,3,3,1,1,1,0,7
105244,4,10,6,7,3,1,1,9,0,5
105245,7,3,4,2,3,1,1,4,0,3
105248,2,10,7,10,3,1,1,10,0,4
105249,5,5,7,5,6,1,1,6,0,10
105266,5,2,2,5,3,1,1,2,0,4
105271,3,2,1,3,2,1,1,2,0,9
105276,9,9,7,10,3,1,1,9,0,10
105282,10,9,7,6,4,1,1,9,0,8
105292,5,9,3,7,2,1,1,9,0,9
105297,10,3,9,2,5,1,1,3,0,5
105332,10,5,2,3,3,1,1,5,0,4
105333,4,1,7,1,3,1,1,1,0,9
105343,10,2,1,4,3,1,1,3,0,5
105344,1,10,10,10,6,1,1,10,0,4
105345,2,2,4,3,2,1,1,3,0,9
105357,9,5,6,4,5,1,1,5,0,8
105359,7,6,7,6,3,1,1,7,0,2
105366,8,8,4,8,3,1,1,8,0,1
105367,2,1,8,3,1,1,1,1,0,7
105370,7,10,10,10,6,1,1,10,0,8
105377,8,1,5,2,1,1,1,1,0,7
105390,9,4,2,7,3,1,1,4,0,4
105399,9,4,7,7,4,1,1,4,0,1
105403,2,2,6,2,6,1,1,2,0,5
105404,5,9,9,9,3,1,1,9,0,8
105414,4,10,5,9,5,1,1,10,0,1
105417,6,5,5,8,4,1,1,5,0,3
105425,4,4,2,2,3,1,1,4,0,9
105452,1,8,4,8,5,1,1,7,0,1
105454,2,8,6,10,3,1,1,9,0,3
105456,4,6,6,8,2,1,1,5,0,7
105470,8,5,6,4,5,1,1,5,0,8
105471,6,1,5,2,3,1,1,1,0,5
105483,5,4,7,2,1,1,1,5,0,9
105493,2,9,5,8,3,1,1,10,0,7
105508,10,7,1,8,3,1,1,6,0,2
105514,5,1,7,1,3,1,1,1,0,4
105515,8,8,9,5,6,1,1,8,0,5
105528,5,2,1,5,2,1,1,4,0,9
105529,8,2,5,5,3,1,1,3,0,5
105531,2,5,7,8,3,1,1,5,0,5
105532,2,4,4,2,4,1,1,3,0,1
105558,8,6,10,9,3,1,1,6,0,5
105574,8,6,6,5,6,1,1,5,0,2
105578,10,2,5,3,6,1,1,4,0,5
105584,2,5,2,4,3,1,1,5,0,7
105595,8,1,5,3,2,1,1,1,0,10
105617,5,2,6,4,3,1,2,2,0,5
105618,4,8,9,8,3,1,1,8,0,5
105621,7,7,5,5,5,1,1,7,0,2
105625,9,4,2,6,3,1,1,5,0,7
105629,4,1,2,1,4,1,1,1,0,10
105630,8,10,6,10,6,1,1,10,0,7
105634,10,8,3,6,5,1,1,8,0,5
105635,10,8,8,8,4,1,1,9,0,2
105641,2,1,5,1,1,1,1,1,0,4
105647,4,8,4,8,1,1,1,8,0,1
105648,2,7,6,7,1,1,1,7,0,2
105655,4,8,10,9,3,1,1,9,0,5
105657,10,10,6,9,3,1,1,10,0,5
105672,5,5,9,5,2,1,1,6,0,9
105678,2,8,3,7,3,1,1,9,0,9
105682,5,7,6,6,1,1,1,7,0,9
105691,4,4,6,2,3,1,1,3,0,1
105692,8,10,4,8,6,1,1,10,0,3
105706,10,1,2,2,3,1,1,1,0,8
105712,7,6,8,3,3,1,1,5,0,3
105720,9,2,3,4,2,1,1,2,0,8
105734,9,1,7,1,5,1,1,1,0,8
105735,9,7,6,9,3,1,1,7,0,3
105736,1,4,7,5,1,1,1,5,0,10
105737,8,10,7,8,6,1,1,10,0,9
105738,1,2,8,3,3,1,1,2,0,4
105740,1,2,3,5,2,1,1,4,0,7
105744,3,5,9,5,1,1,1,6,0,10
105747,7,1,2,1,3,1,2,2,0,1
105749,2,1,2,2,3,1,1,1,0,9
105754,3,1,6,1,3,1,1,1,0,3
105758,4,8,9,8,3,1,1,8,0,9
105760,5,6,9,8,3,1,2,7,0,7
105767,2,6,2,4,3,1,1,5,0,5
105784,1,2,5,4,2,1,1,2,0,4
105791,7,9,5,7,5,1,1,9,0,2
105802,8,6,4,7,1,1,1,8,0,10
105807,8,3,1,3,3,1,1,4,0,10
105809,5,5,10,5,3,1,1,5,0,4
105816,7,8,5,7,3,1,1,9,0,2
105817,3,8,10,10,3,1,1,8,0,9
105824,6,4,4,6,3,1,1,3,0,9
105832,4,1,7,2,3,1,1,1,0,10
105856,5,1,8,1,3,1,1,1,0,4
105865,10,4,3,4,3,1,1,4,0,5
105899,1,6,5,8,3,1,2,5,0,3
105906,9,2,8,5,3,1,2,2,0,5
105916,4,4,4,5,3,1,1,4,0,1
105923,7,2,4,3,2,1,1,2,0,8
105937,2,7,4,9,1,1,1,7,0,9
105965,9,3,8,2,3,1,1,4,0,5
105966,3,3,2,3,5,1,1,3,0,10
105968,5,4,8,5,1,1,1,4,0,9
105973,7,2,10,1,3,1,1,2,0,4
105976,5,2,2,2,3,1,1,2,0,7
105978,2,8,6,7,2,1,1,9,0,7
105979,7,10,5,9,5,1,1,10,0,3
105991,5,1,6,1,1,1,1,1,0,7
105998,1,8,7,7,1,1,1,9,0,8
105999,4,2,9,5,2,1,1,2,0,7
106000,2,5,2,4,3,1,1,5,0,5
106001,8,1,3,1,3,1,1,1,0,10
106010,1,9,10,10,3,1,1,10,0,8
106011,6,1,7,1,6,1,1,1,0,7
106013,7,2,1,3,3,1,1,2,0,8
106015,5,1,9,1,3,1,1,1,0,5
106026,10,9,6,9,3,1,1,10,0,1
106032,6,1,1,1,3,1,1,1,0,5
106035,1,2,4,4,1,1,1,3,0,4
106040,5,8,8,9,5,1,1,8,0,7
106041,4,6,2,9,3,1,1,7,0,8
106044,10,10,6,9,6,1,1,10,0,5
106053,1,2,1,6,3,1,1,2,0,10
106054,9,7,9,10,3,1,1,6,0,1
106065,1,4,4,6,2,1,1,5,0,8
106081,4,8,10,6,3,1,1,8,0,9
106083,3,2,5,2,3,1,1,2,0,5
106087,8,4,7,1,3,1,1,3,0,1
106090,3,5,5,8,3,1,1,5,0,9
106101,8,7,6,3,6,1,1,6,0,5
106102,7,1,9,3,5,1,1,1,0,10
106109,3,8,2,8,2,1,1,8,0,7
106116,2,4,7,3,3,1,1,4,0,7
106150,8,9,10,9,6,1,1,9,0,1
106155,3,2,4,6,3,1,1,3,0,7
106166,9,7,10,9,3,1,1,6,0,4
106176,5,4,4,5,3,1,1,4,0,9
106189,8,4,5,3,3,1,1,4,0,9
106199,5,6,5,5,5,1,1,5,0,8
106205,5,4,6,6,1,1,2,5,0,7
106206,1,8,9,5,2,1,1,9,0,7
106211,3,1,10,1,3,1,1,1,0,1
106214,10,8,9,9,2,1,1,8,0,10
106216,7,10,5,10,3,1,1,10,0,9
106217,8,8,3,6,4,1,1,9,0,3
106225,7,6,4,8,3,1,1,6,0,10
106249,7,8,7,5,3,1,1,8,0,5
106256,5,3,1,3,3,1,1,4,0,5
106258,9,8,1,8,3,1,1,8,0,5
106261,7,2,9,3,2,1,1,2,0,7
106262,2,6,3,4,3,1,1,5,0,7
106264,10,2,8,5,3,1,1,3,0,8
106271,8,4,5,5,3,1,1,4,0,3
106276,7,6,8,4,3,1,1,5,0,1
106277,4,8,2,10,4,1,1,8,0,10
106286,2,5,4,2,2,1,1,4,0,8
106293,8,8,8,10,3,1,1,8,0,7
106295,3,4,5,6,3,1,1,4,0,9
106296,4,2,9,1,3,1,1,2,0,7
106297,3,5,6,8,3,1,1,5,0,7
106298,10,10,4,7,4,1,1,9,0,10
106311,7,10,9,9,5,1,1,10,0,10
106314,2,7,10,7,3,1,1,7,0,1
106320,4,7,6,6,5,1,1,6,0,9
106334,3,7,2,5,6,1,1,6,0,7
106346,3,6,1,4,3,1,1,7,0,5
106347,8,8,7,4,5,1,1,8,0,2
106349,4,8,5,6,6,1,1,9,0,5
106354,5,2,10,2,3,1,1,2,0,10
106360,3,4,6,2,3,1,1,3,0,8
106373,1,8,6,9,4,1,1,8,0,10
106377,3,1,1,1,3,1,1,2,0,5
106386,5,8,2,6,1,1,1,7,0,4
106387,7,3,10,6,2,1,1,3,0,8
106391,10,10,10,8,3,1,1,10,0,2
106401,5,2,2,2,3,1,1,4,0,10
106411,3,4,2,2,3,1,1,3,0,7
106413,1,5,3,8,2,1,1,5,0,2
106426,2,8,6,9,5,1,1,9,0,4
106427,4,6,7,7,3,1,1,5,0,5
106428,3,5,8,4,3,1,1,5,0,10
106434,5,2,7,1,3,1,1,4,0,7
106438,3,10,5,10,5,1,1,10,0,4
106440,4,1,7,1,3,1,1,1,0,9
106441,5,7,9,7,5,1,1,6,0,9
106452,4,7,4,7,1,1,1,6,0,8
106453,1,1,8,2,2,1,1,1,0,4
106454,7,5,5,5,1,1,1,5,0,9
106457,5,8,3,8,3,1,2,9,0,9
106484,3,1,8,1,3,1,1,1,0,5
106488,2,9,10,9,2,1,1,9,0,10
106491,2,6,2,7,3,1,1,6,0,5
106514,4,8,1,7,5,1,1,9,0,2
106527,4,10,8,10,1,1,1,10,0,4
106528,4,8,3,10,2,1,1,9,0,1
106529,7,2,10,6,6,1,1,2,0,3
106534,3,6,1,4,3,1,1,5,0,1
106550,2,2,1,3,5,1,1,2,0,3
106577,5,4,4,7,3,1,1,4,0,2
106585,7,8,7,8,1,1,1,8,0,9
106590,8,7,10,6,3,1,1,7,0,5
106607,4,8,8,7,4,1,1,9,0,5
106610,2,5,5,6,4,1,1,5,0,10
106611,5,8,5,6,3,1,1,8,0,1
106612,2,8,5,9,6,1,1,8,0,7
106624,7,6,6,9,3,1,1,6,0,5
106631,7,2,8,6,6,1,1,3,0,3
106647,8,7,1,6,1,1,1,7,0,10
106660,2,7,3,8,3,1,1,7,0,9
106674,4,4,6,4,2,1,1,4,0,2
106687,1,1,7,1,6,1,1,1,0,5
106712,5,6,8,5,2,1,1,5,0,9
106713,2,4,6,2,3,1,1,4,0,5
106717,7,2,7,3,3,1,1,4,0,8
106720,9,7,2,8,1,1,1,7,0,10
106721,8,2,2,5,3,1,1,3,0,9
106724,5,8,9,10,5,1,1,9,0,9
106735,2,8,3,6,6,1,1,7,0,4
106739,4,2,2,3,3,1,1,2,0,9
106740,5,4,1,1,3,1,1,3,0,5
106754,1,9,8,9,6,1,1,9,0,4
106760,2,6,1,4,2,1,1,5,0,10
106761,8,9,8,8,1,1,1,9,0,7
106784,5,6,4,7,2,1,1,8,0,10
106787,3,2,7,6,3,1,1,3,0,2
106797,10,8,5,4,6,1,1,8,0,8
106798,3,4,2,3,3,1,1,4,0,5
106802,5,6,5,6,3,1,1,7,0,7
106803,7,6,2,10,5,1,1,5,0,8
106804,2,8,1,5,2,1,1,8,0,7
106805,4,1,6,1,6,1,1,1,0,1
106810,4,9,4,10,3,1,1,10,0,9
106812,1,6,7,8,2,1,1,5,0,8
106813,1,10,8,8,4,1,1,10,0,5
106817,2,7,5,9,1,1,1,7,0,9
106822,7,2,8,4,2,1,1,3,0,7
106823,4,7,6,6,6,1,1,6,0,8
106827,4,10,10,7,3,1,1,9,0,5
106841,1,8,7,4,6,1,1,8,0,5
106851,7,8,2,10,1,1,1,9,0,10
106852,4,1,4,2,4,1,1,2,0,4
106853,5,6,3,9,3,1,1,6,0,10
106854,2,8,1,6,1,1,1,7,0,10
106861,4,8,8,7,3,1,1,8,0,2
106873,5,1,5,1,3,1,1,2,0,1
106877,7,8,8,8,4,1,1,9,0,1
106878,7,6,9,9,6,1,1,6,0,2
106881,3,5,4,8,6,1,1,5,0,8
106900,8,1,7,2,3,1,1,1,0,1
106906,7,7,3,4,3,1,1,7,0,5
106907,1,6,9,8,2,1,1,5,0,3
106914,1,4,6,3,4,1,1,3,0,3
106916,4,7,8,9,2,1,1,7,0,8
106924,8,4,8,2,4,1,1,4,0,10
106931,10,2,7,3,3,1,1,2,0,8
106936,1,6,6,2,6,1,1,5,0,1
106937,2,1,1,1,3,1,1,1,0,10
106938,10,2,3,4,4,1,1,3,0,2
106939,3,1,10,1,3,1,1,1,0,10
106943,1,6,5,4,6,1,1,7,0,5
106944,5,4,1,4,3,1,1,5,0,5
106967,10,5,7,4,3,1,1,5,0,9
106980,7,8,6,10,3,1,1,9,0,2
106986,8,8,1,9,3,1,1,8,0,5
106987,10,8,4,10,4,1,1,8,0,3
106990,2,9,9,10,6,1,1,9,0,2
107013,8,8,10,7,6,1,1,9,0,5
107023,10,2,8,1,1,1,1,2,0,7
107033,5,2,2,5,3,1,1,2,0,5
107037,5,1,3,1,1,1,1,1,0,8
107048,7,3,9,7,3,1,1,3,0,2
107071,8,10,9,10,4,1,2,10,0,3
107081,10,3,8,6,4,1,1,3,0,2
107113,5,8,8,9,3,1,1,7,0,10
107130,5,4,3,7,3,1,1,3,0,4
107131,9,1,4,1,3,1,1,1,0,1
107145,2,2,1,1,3,1,1,2,0,8
107156,5,7,4,5,3,1,1,8,0,9
107219,4,7,1,5,1,1,1,8,0,10
107222,2,1,5,2,3,1,1,1,0,8
107223,2,1,1,1,3,1,1,1,0,10
107232,5,2,3,3,3,1,1,3,0,3
107245,5,2,7,1,1,1,1,2,0,9
107246,9,8,6,10,2,1,1,8,0,8
107247,5,7,5,8,2,1,2,6,0,5
107256,9,9,10,10,6,1,1,10,0,1
107259,7,10,7,9,5,1,1,10,0,1
107260,10,8,4,4,3,1,1,8,0,5
107279,2,2,1,2,4,1,1,2,0,10
107280,2,8,7,5,3,1,1,8,0,5
107281,8,4,5,1,5,1,1,3,0,2
107285,10,8,6,10,3,1,1,8,0,1
107329,10,1,6,2,5,1,1,1,0,9
107337,1,1,1,1,5,1,1,1,0,4
107349,8,8,5,8,3,1,1,9,0,5
107350,10,9,5,8,5,1,1,9,0,1
107351,7,2,7,5,3,1,1,3,0,5
107359,3,1,2,2,1,1,1,2,0,8
107391,1,6,5,2,3,1,1,5,0,9
107394,10,1,5,1,4,1,1,2,0,4
107395,5,5,5,4,6,1,1,6,0,5
107406,10,2,9,3,3,1,1,4,0,7
107416,3,2,4,3,2,1,1,2,0,7
107417,5,5,8,6,3,1,1,5,0,5
107418,3,5,5,4,3,1,1,7,0,5
107419,3,1,6,1,3,1,1,2,0,5
107444,10,2,10,3,3,1,1,2,0,1
107445,5,5,6,4,5,1,1,5,0,8
107446,1,8,8,8,3,1,1,9,0,3
107460,5,5,1,2,3,1,1,4,0,5
107470,5,5,8,4,3,1,1,5,0,1
107475,5,4,2,3,3,1,1,5,0,5
107520,8,3,9,4,3,1,1,4,0,2
107526,3,2,3,2,3,1,1,2,0,1
107527,10,10,10,9,3,1,1,10,0,5
107530,10,8,10,8,5,1,1,8,0,1
107532,5,1,4,1,3,1,1,1,0,8
107534,1,4,10,2,2,1,1,4,0,2
107535,1,1,3,1,5,1,1,1,0,5
107554,2,8,1,8,2,1,1,8,0,7
107556,9,5,7,3,5,1,1,6,0,1
107559,2,8,2,7,2,1,1,8,0,3
107561,7,9,7,9,5,1,1,9,0,2
107564,2,2,2,6,4,1,1,3,0,4
107566,9,7,6,10,6,1,1,6,0,7
107571,3,8,5,7,6,1,1,9,0,8
107590,1,8,3,8,3,1,1,9,0,4
107602,2,3,5,4,4,1,1,4,0,7
107625,5,2,7,2,2,1,1,2,0,3
107626,1,2,1,2,3,1,1,4,0,2
107635,10,5,10,4,3,1,1,5,0,1
107636,1,4,8,3,3,1,1,5,0,1
107645,4,3,5,5,3,1,1,3,0,1
107652,1,8,1,9,6,1,1,8,0,8
107655,8,8,7,7,3,1,1,9,0,5
107668,2,8,10,7,3,1,1,9,0,7
107670,4,6,6,9,2,1,1,5,0,7
107677,10,10,8,10,5,1,1,10,0,1
107680,5,8,3,10,4,1,1,9,0,8
107683,1,3,5,2,3,1,1,3,0,5
107684,10,1,4,1,3,1,1,1,0,5
107691,5,10,2,9,3,1,1,10,0,2
107692,2,3,8,3,5,1,1,3,0,10
107703,10,3,6,3,3,1,1,4,0,3
107709,8,7,6,8,6,1,1,7,0,8
107710,1,10,6,8,3,1,1,10,0,1
107721,1,7,1,8,3,1,1,6,0,9
107725,4,4,4,5,3,1,1,4,0,4
107727,5,1,5,2,5,1,1,1,0,4
107739,10,8,8,7,5,1,1,7,0,3
107740,7,8,4,6,1,1,1,8,0,10
107741,6,8,5,9,4,1,2,8,0,5
107747,8,7,8,7,3,1,1,7,0,5
107765,1,3,2,3,3,1,1,4,0,10
107768,9,1,3,2,3,1,1,1,0,5
107775,2,9,3,10,2,1,1,10,0,4
107782,1,8,2,7,3,1,1,9,0,3
107790,8,2,1,5,3,1,1,3,0,5
107801,5,9,5,10,6,1,2,10,0,10
107807,8,10,7,10,5,1,1,10,0,7
107811,5,1,6,2,6,1,1,1,0,3
107817,8,4,8,5,3,1,1,5,0,8
107826,7,2,10,2,3,1,1,3,0,10
107838,5,5,2,5,3,1,1,6,0,4
107839,9,6,1,4,5,1,1,5,0,5
107843,1,2,9,4,4,1,1,3,0,9
107847,1,4,10,4,3,1,1,4,0,10
107849,3,6,1,4,3,1,1,5,0,10
107850,5,7,4,5,3,1,1,7,0,5
107867,9,2,1,5,2,1,1,4,0,10
107871,2,4,5,4,3,1,1,4,0,1
107908,10,6,5,7,6,1,1,8,0,9
107913,6,4,3,4,3,1,1,4,0,4
107927,7,7,7,6,3,1,1,6,0,3
107931,2,10,7,10,3,1,1,10,0,5
107955,10,8,9,6,2,1,1,8,0,5
107962,3,6,4,4,2,1,1,5,0,8
107977,3,6,6,7,3,1,1,8,0,3
107978,1,10,9,10,3,1,1,10,0,8
107993,8,4,8,2,3,1,1,3,0,2
108010,2,9,1,10,3,1,1,9,0,4
108016,8,7,8,7,4,1,1,8,0,8
108018,1,6,1,5,4,1,1,5,0,2
108027,3,5,2,6,3,1,1,5,0,9
108045,2,2,8,4,1,1,1,3,0,2
108069,5,3,2,4,3,1,1,3,0,9
108082,8,1,9,2,2,1,1,1,0,6
108089,9,8,6,7,1,1,1,8,0,8
108092,8,1,7,1,3,1,1,1,0,1
108106,6,8,9,5,5,1,2,8,0,7
108112,4,8,8,9,3,1,1,8,0,8
108120,5,6,2,7,6,1,1,8,0,9
108122,5,2,1,2,3,1,1,2,0,10
108135,7,1,4,1,3,1,1,1,0,9
108170,9,8,9,6,3,1,1,7,0,2
108171,2,4,7,3,3,1,1,5,0,1
108177,8,9,7,7,6,1,1,9,0,2
108180,7,5,3,7,4,1,1,5,0,8
108183,9,7,8,8,2,1,1,7,0,4
108184,7,2,6,6,4,1,1,3,0,8
108185,5,3,6,6,3,1,1,3,0,9
108192,4,8,7,9,3,1,1,9,0,10
108195,1,8,3,8,6,1,1,8,0,4
108196,4,9,4,9,3,1,1,9,0,7
108218,9,9,4,6,5,1,2,9,0,2
108219,7,5,1,7,3,1,1,6,0,8
108243,5,2,4,3,1,1,1,2,0,10
108249,8,8,9,9,6,1,1,8,0,10
108251,7,9,10,9,4,1,2,10,0,2
108274,10,10,6,9,2,1,1,10,0,5
108280,1,2,1,4,1,1,1,3,0,9
108289,5,8,9,7,5,1,1,8,0,8
108292,3,10,6,9,4,1,1,10,0,1
108295,7,8,10,10,3,1,1,8,0,3
108327,8,2,10,2,3,1,1,3,0,5
108332,5,9,8,10,3,1,1,10,0,3
108346,10,9,1,8,4,1,1,9,0,5
108349,4,8,5,8,1,1,1,8,0,9
108353,2,7,7,4,3,1,1,7,0,2
108362,3,8,7,7,3,1,1,9,0,5
108363,8,9,4,8,3,1,1,10,0,5
108377,1,5,7,4,1,1,1,5,0,7
108378,5,2,1,3,3,1,1,2,0,10
108381,8,10,9,10,5,1,1,10,0,3
108383,2,7,7,7,3,1,1,7,0,4
108390,5,7,5,7,3,1,1,8,0,9
108407,6,3,6,3,3,1,2,3,0,5
108408,9,10,8,9,3,1,2,10,0,10
108411,5,10,10,9,2,1,1,10,0,10
108412,4,3,4,1,3,1,1,3,0,5
108419,6,2,3,2,2,1,1,2,0,10
108436,1,8,1,10,3,1,1,8,0,1
108437,5,8,3,7,3,1,1,8,0,8
108438,9,8,8,8,3,1,1,8,0,8
108441,2,5,10,5,4,1,1,6,0,1
108448,5,8,10,9,4,1,1,8,0,10
108449,3,1,4,2,2,1,1,1,0,5
108466,6,4,6,7,6,1,1,4,0,5
108467,5,10,5,9,1,1,1,10,0,9
108473,3,2,1,4,3,1,1,2,0,5
